Zip,Latitude,Longitude
19540,40.23692,-75.96612
21671,38.69644,-76.33563
62015,39.22173,-89.54337
67418,39.17113,-98.04251
67640,38.90912,-99.04673
68379,40.51983,-95.86744
68633,41.70515,-96.89691
71362,30.89643,-91.96621
72938,35.00592,-94.37585
74577,34.6825,-94.84376
917,18.4214,-66.05005
2865,41.91265,-71.44847
8512,40.32022,-74.52661
8618,40.24823,-74.78773
8757,39.94573,-74.25617
8880,40.55353,-74.52772
10913,41.06885,-73.95552
11749,40.80676,-73.17087
11959,40.82255,-72.60118
12433,42.00337,-74.15849
12814,43.61048,-73.64715
15945,40.35788,-78.86693
16036,41.13541,-79.66917
16405,41.94691,-79.53472
16624,40.5704,-78.60044
19138,40.05611,-75.15901
20602,38.58396,-76.89426
21532,39.656,-78.95941
59710,45.06984,-112.06068
60624,41.88056,-87.72335
60707,41.9218,-87.80724
60973,40.54172,-87.6631
63551,40.50061,-92.73558
68023,41.44916,-96.0203
51245,43.07473,-95.59999
53195,42.51399,-88.49014
55609,46.97015,-91.78115
27235,36.0953,-80.00887
27985,36.21286,-76.45829
28133,34.93454,-80.26135
28657,36.03015,-81.94099
29365,34.98309,-82.16856
30535,34.58065,-83.57703
25148,38.04912,-81.56878
64022,39.19508,-93.67277
66427,39.66516,-96.44451
71229,32.63897,-91.89321
74652,36.85873,-96.65036
75206,32.83155,-96.77027
75656,33.00552,-94.59071
76133,32.65393,-97.37723
76226,33.11035,-97.16946
79043,34.37049,-102.13485
79530,32.11907,-99.75931
80526,40.52425,-105.14003
83341,42.41952,-114.36962
92411,34.12207,-117.32032
95327,37.86072,-120.47968
97812,45.55943,-120.21621
32425,30.85518,-85.72082
32934,28.13316,-80.71115
41714,37.15778,-83.51806
43760,39.88935,-82.19922
46069,40.13938,-86.2292
55613,47.60721,-90.95745
57001,42.98447,-96.63972
95032,37.21505,-121.92794
95829,38.48924,-121.33249
91913,32.62005,-116.98705
92225,33.74646,-114.66793
99508,61.2007,-149.81448
75765,32.64159,-95.23516
78234,29.46038,-98.43926
80107,39.40961,-104.57244
81023,38.06292,-104.95109
90305,33.95959,-118.33015
95205,37.96451,-121.26
99034,47.88562,-117.74864
36041,31.91462,-86.31825
38012,35.60824,-89.27013
42445,37.13023,-87.8547
44672,40.92059,-81.02542
46030,40.17211,-86.00741
19507,40.49175,-76.28584
20735,38.75018,-76.90582
95432,39.10516,-123.64
97874,44.77754,-119.86744
66436,39.46684,-95.69883
66739,37.12022,-94.66557
69033,40.56053,-101.6785
74531,34.88726,-96.2522
75215,32.75076,-96.7581
76676,31.86551,-96.95103
78560,26.24615,-98.49434
89144,36.1789,-115.32074
93060,34.40168,-119.09935
97415,42.13701,-124.23586
13459,42.7765,-74.5882
13797,42.33042,-76.04827
14898,42.05701,-77.43902
15060,40.36691,-80.29208
15320,39.8769,-79.99369
16327,41.63245,-79.96066
23836,37.34422,-77.34477
24836,37.3326,-81.55346
27021,36.31838,-80.33868
28308,35.17102,-79.01498
30555,34.97393,-84.42919
97140,45.35504,-122.86426
90302,33.97472,-118.35551
91792,34.02584,-117.89993
98528,47.44215,-122.89179
67865,37.43156,-99.96545
77006,29.74088,-95.39132
77587,29.66108,-95.22955
80134,39.48221,-104.77886
81646,39.10254,-107.99628
33016,25.8949,-80.33243
33023,25.9894,-80.21534
33413,26.66396,-80.15536
35960,34.12779,-85.57398
36064,32.30269,-86.07945
45034,39.35889,-84.24646
45214,39.1226,-84.54458
48852,43.35167,-85.04608
52222,41.57307,-92.34078
54414,44.95708,-89.17873
55422,45.00908,-93.33952
55735,46.21689,-93.02405
57040,43.0637,-97.58616
57717,44.9518,-103.88836
2191,42.24364,-70.94148
2904,41.8604,-71.43538
7758,40.431,-74.10359
12791,41.81225,-74.89007
14539,42.83458,-77.87489
14788,42.06205,-78.38018
15775,40.62725,-78.78183
20565,38.89062,-77.01939
26291,38.39467,-80.15438
26636,38.74848,-80.9468
28678,35.83465,-81.06028
30021,33.80816,-84.23816
31810,32.56852,-84.54079
78504,26.27199,-98.23657
80624,40.48537,-104.49928
81237,38.60303,-106.61407
89104,36.15136,-115.10856
91342,34.31515,-118.38506
92332,34.91269,-115.34169
95370,37.98461,-120.34883
98125,47.71641,-122.29812
5841,44.60692,-72.29446
5874,44.87698,-72.46757
10471,40.89947,-73.9018
10974,41.16798,-74.17825
14174,43.24097,-79.00178
14878,42.45028,-76.94341
14893,42.46781,-77.10772
21917,39.6714,-76.09828
23234,37.45208,-77.46968
33175,25.734,-80.40678
33855,27.79538,-81.35278
42406,37.76318,-87.73173
42518,36.9346,-84.63301
43733,39.92734,-81.53821
49653,44.97548,-85.73205
50066,41.80485,-94.22581
54769,44.51417,-92.23733
55075,44.88747,-93.04093
56543,46.28703,-96.33833
62459,38.93002,-88.02779
62462,39.23471,-88.46387
62856,37.95748,-88.8362
63536,40.49056,-92.35914
65712,37.10792,-93.80433
68844,41.05991,-99.05857
70637,30.70431,-92.96708
75006,32.96188,-96.89701
79407,33.56317,-102.07929
79739,31.76367,-101.51601
80113,39.64216,-104.96251
81611,39.15162,-106.77138
88045,32.3796,-108.77269
93702,36.73923,-119.75391
95226,38.22864,-120.85805
97537,42.54655,-123.14123
72727,35.92287,-93.92865
79830,29.80008,-103.22468
80427,39.78026,-105.49498
81089,37.65595,-104.73158
82050,41.45315,-104.1898
31329,32.42312,-81.34866
33315,26.08705,-80.15296
33898,27.82721,-81.36219
34241,27.2464,-82.37769
37313,35.36125,-85.71265
38958,33.30538,-90.42558
46125,39.52146,-86.64156
52552,40.83572,-92.53676
54427,44.82476,-89.26009
55612,47.77269,-90.70127
56152,44.23054,-95.27345
57730,43.71951,-103.6317
92404,34.17837,-117.25146
92562,33.55113,-117.34387
93516,35.00468,-117.63212
94618,37.84402,-122.23887
97380,44.77822,-123.93679
98273,48.40393,-122.36933
60013,42.22031,-88.23588
66062,38.83455,-94.77798
66937,39.58904,-97.27268
67131,37.43043,-96.95302
68849,40.70107,-99.104
77451,29.4379,-96.00165
91304,34.22465,-118.63249
92887,33.88471,-117.73124
99721,68.15448,-151.70965
34445,28.9679,-82.42083
37129,35.92713,-86.44048
43324,40.44635,-83.8106
48439,42.91681,-83.62911
50432,43.22388,-93.79805
52052,42.74045,-91.11954
57762,44.75323,-103.61064
32746,28.76398,-81.35457
35618,34.64788,-87.30612
36559,30.56858,-87.904
37321,35.50222,-85.00767
38380,35.79601,-88.03258
45885,40.57147,-84.38858
47519,38.60321,-86.98644
51051,42.20444,-95.97015
57227,45.36221,-96.71801
61081,41.84388,-89.73537
66537,38.75305,-95.71917
66738,38.0135,-94.71837
70803,30.41429,-91.17756
71432,31.7512,-92.47125
71744,33.49277,-92.47808
72301,35.14482,-90.18806
75167,32.35888,-96.91515
75226,32.7828,-96.77632
76137,32.8588,-97.29129
76432,31.84215,-98.79696
79912,31.84821,-106.53264
82831,44.62376,-106.06917
86443,35.98358,-114.45731
4002,43.49588,-70.67943
14414,42.89349,-77.73514
16428,42.17062,-79.82852
16921,41.71164,-77.55895
18254,40.91594,-75.96564
18470,41.72793,-75.53824
25857,37.62346,-81.2595
90250,33.91436,-118.34931
95519,40.95573,-124.04641
98353,47.53885,-122.49294
30068,33.96888,-84.43288
44689,40.64989,-81.65687
46034,40.12973,-86.03816
49762,46.13871,-85.26754
69367,42.81616,-103.32848
71044,32.968,-93.88232
71401,31.79748,-91.94596
73005,35.05783,-98.2382
73112,35.51843,-97.57487
27518,35.72981,-78.77353
29805,33.6474,-81.60525
30145,34.24335,-84.98311
30233,33.2919,-83.96942
32697,29.93146,-82.42909
35476,33.22739,-87.59433
38034,35.90976,-89.23443
38610,34.65293,-89.02614
42461,37.79347,-87.91064
43315,40.48322,-82.87768
43456,41.66821,-82.8232
44439,41.4558,-80.95638
46946,41.03942,-85.73046
51230,43.36033,-96.32367
53558,43.0037,-89.28276
54422,44.98436,-90.45648
54813,45.65593,-92.0319
56211,45.57994,-96.69185
56218,44.82443,-95.9456
3077,43.03293,-71.19804
4076,43.55246,-70.83794
4864,44.12946,-69.24481
5067,43.68816,-72.51317
5667,44.27112,-72.39185
7435,41.03603,-74.44998
10922,41.3336,-73.99473
12303,42.74956,-73.9246
12485,42.2032,-74.14374
12486,41.83381,-74.06256
15007,40.65239,-79.93179
15431,39.95032,-79.59689
16365,41.84174,-79.15831
19934,39.08335,-75.62911
19939,38.56479,-75.21064
59803,46.79395,-113.96285
59872,47.11284,-114.90011
59910,47.79522,-114.30204
60126,41.89648,-87.94206
61243,41.61876,-89.68296
62446,38.49746,-88.21792
62668,39.57232,-90.23793
62890,37.90643,-88.73756
92679,33.63389,-117.58962
95345,37.59019,-119.96519
98641,46.54638,-124.02992
59842,47.35383,-115.41785
76436,31.86715,-98.22143
76870,31.63824,-98.52981
80524,40.65295,-105.02629
89523,39.524,-119.91376
11102,40.77238,-73.92611
21774,39.40962,-77.27592
91916,32.88799,-116.62135
31772,31.72508,-83.95683
37174,35.72177,-86.89988
21757,39.59986,-77.25679
25573,38.22326,-81.94424
59031,45.50144,-107.42008
59082,45.74188,-110.2249
63964,37.25404,-90.39999
66223,38.86282,-94.6682
68044,41.54914,-96.44413
73013,35.61946,-97.4812
74562,34.2946,-95.28514
75007,33.00462,-96.89715
75228,32.82443,-96.67996
75493,33.13883,-95.10854
76053,32.8171,-97.17953
76253,33.61587,-97.31078
76640,31.68989,-97.07076
77990,28.46992,-96.91719
79911,31.89246,-106.54251
80301,40.04859,-105.20013
83823,46.8062,-116.51549
85032,33.6263,-112.00381
85173,33.27017,-111.12336
85281,33.42815,-111.93115
86337,35.35562,-113.0216
88029,31.8459,-107.69127
89045,38.87842,-116.95211
27047,36.31155,-80.57765
27214,36.21252,-79.67859
28226,35.1067,-80.81984
28743,35.80819,-82.90049
28786,35.46316,-82.99227
30161,34.23799,-85.17184
30449,32.52987,-81.55148
40328,37.56398,-85.02585
40855,36.94714,-82.89417
43142,39.5934,-83.58742
43840,40.4072,-81.60399
48062,42.849,-82.79989
48460,43.1282,-83.98722
50149,41.15117,-94.08066
50433,42.92325,-93.0502
53070,43.62349,-87.80988
60097,42.39605,-88.36481
65590,37.61611,-92.94628
66547,39.22932,-96.30433
67205,37.74992,-97.42257
68784,42.25777,-96.8929
71722,33.71539,-93.1537
78736,30.26109,-97.95944
81251,39.10127,-106.44176
83445,43.97871,-111.76879
83803,48.03638,-116.44403
84635,39.40218,-112.72509
87323,35.455,-108.1991
90270,33.98797,-118.18592
75938,30.93262,-94.35342
80729,40.87932,-104.26502
81049,37.33993,-103.37719
89027,36.81122,-114.12363
8505,40.10462,-74.73938
12036,42.54077,-74.6774
15212,40.47076,-80.00757
17372,40.00129,-77.10586
93711,36.83459,-119.83117
96109,40.0196,-120.09784
31634,31.04006,-82.76737
32359,29.67905,-83.38688
41859,37.39793,-82.77683
45356,40.16088,-84.23154
47916,39.98353,-87.05527
48023,42.70096,-82.65923
49884,46.42305,-86.33948
50520,42.80521,-94.39549
56183,44.0294,-95.42781
56214,44.60675,-95.32622
56634,47.6827,-95.40297
50324,41.6044,-93.7128
54631,43.28559,-90.83419
55310,44.75918,-94.88069
1364,42.61292,-72.29242
5907,44.92015,-71.8011
7043,40.84431,-74.20045
8836,40.59608,-74.55466
16613,40.54804,-78.53759
59436,47.61494,-112.07166
61311,41.03781,-88.86003
62664,40.21229,-89.72526
63557,39.97621,-92.87157
66049,38.9824,-95.34464
71950,34.24822,-93.71021
71962,34.03345,-93.32632
74059,35.95898,-97.05221
75143,32.36358,-96.24817
80310,40.00378,-105.26138
82225,42.98523,-104.31652
82322,42.23771,-107.56103
84003,40.46017,-111.71916
87558,36.68695,-105.39021
90061,33.92045,-118.27403
91306,34.20927,-118.5754
94563,37.87967,-122.18458
96137,40.2688,-121.02969
25981,38.08469,-80.70849
23066,37.49869,-76.28602
62204,38.6327,-90.09056
92805,33.83038,-117.90578
95651,38.81781,-120.92925
38630,34.27881,-90.68558
40475,37.76658,-84.3137
42266,36.76621,-87.36027
42638,36.67476,-84.47022
46115,39.73911,-85.56627
46310,41.18409,-87.23174
46614,41.60336,-86.27873
47330,39.78641,-85.02219
57025,42.72733,-96.69199
33301,26.1212,-80.1276
33462,26.58054,-80.07352
41543,37.5479,-82.28552
43967,40.02646,-80.94009
51526,41.36876,-95.877
55433,45.16134,-93.31642
56654,48.47215,-93.94023
61516,40.85808,-89.1352
63547,40.13751,-92.29973
64021,39.10661,-93.62755
83623,43.08031,-115.39116
84111,40.75591,-111.88397
87733,35.80997,-103.82487
959,18.38482,-66.15585
4441,45.89602,-69.47534
10910,41.27707,-74.13522
12131,42.45964,-74.46805
14777,42.39179,-78.2615
17921,40.7503,-76.36289
18642,41.35387,-75.77672
24867,37.603,-81.44719
73439,33.94552,-96.75692
76108,32.77595,-97.52195
81235,38.01367,-107.29516
85031,33.49492,-112.16833
88417,35.05147,-104.39122
89134,36.20274,-115.30777
90043,33.98886,-118.33517
95742,38.57508,-121.19836
72841,34.84201,-93.77213
77469,29.48,-95.68313
78608,30.93527,-97.93381
78702,30.26327,-97.71432
83252,42.19026,-112.45832
90045,33.95297,-118.40014
23942,37.13542,-78.30324
24124,37.31275,-80.85807
25504,38.37329,-82.26409
25703,38.42395,-82.41878
30314,33.7575,-84.43192
93262,36.6008,-118.71097
99772,65.98303,-165.79795
49931,47.1305,-88.60379
50671,42.65231,-91.80091
62702,39.82399,-89.64168
83311,42.3896,-113.55677
83422,43.73315,-111.23111
53183,43.0043,-88.37322
54656,44.00277,-90.81094
54848,45.51783,-91.09811
55006,45.73819,-93.20864
56324,46.16608,-95.90514
56330,45.7497,-93.74923
57278,44.63908,-97.69546
23356,37.99049,-75.39232
27242,35.33052,-79.63977
27924,36.17506,-76.83992
35751,34.81058,-86.27961
35896,34.7543,-86.65457
38856,34.46863,-88.44672
44130,41.3778,-81.78683
45339,40.00916,-84.3425
45505,39.90692,-83.7629
46619,41.66009,-86.35098
49753,45.01889,-83.77221
49835,45.73335,-86.58289
53078,43.31933,-88.4601
53225,43.11501,-88.04186
37354,35.50011,-84.34843
38781,33.90855,-90.75661
40870,36.92442,-83.14477
43148,39.81669,-82.4995
45882,40.67736,-84.67559
58222,48.61521,-97.68156
58487,46.85757,-99.59723
2115,42.34109,-71.09456
8062,39.71519,-75.22256
8242,39.01806,-74.88884
16927,41.95872,-77.65875
19530,40.53822,-75.77793
24211,36.65389,-81.95744
25033,38.61032,-81.92474
26586,39.5231,-80.10299
33178,25.85807,-80.41949
35010,32.91644,-85.9368
40118,38.09896,-85.75116
40218,38.18904,-85.65404
42762,37.45259,-86.39606
43031,40.16102,-82.66624
44446,41.18996,-80.7496
46322,41.54827,-87.45875
50252,41.46357,-93.30101
52033,42.27904,-91.00122
99672,60.73292,-150.72816
76442,31.89183,-98.6149
76664,31.55793,-96.79573
77957,29.03767,-96.70041
78614,29.41742,-97.59347
83232,42.13868,-111.97167
87005,35.26424,-107.97682
87514,36.54126,-105.52521
93529,37.80506,-119.09807
94535,38.28467,-121.93269
95555,41.3011,-123.99042
21830,38.40037,-75.73244
98903,46.53886,-121.02662
99161,46.8982,-117.13047
1005,42.42017,-72.10615
5459,44.95348,-73.00452
7072,40.82467,-74.06105
8311,39.32767,-75.20982
18053,40.71797,-75.70698
32836,28.41535,-81.5206
33920,26.72892,-81.65256
35988,34.56012,-85.7998
38703,33.48071,-91.05899
38920,33.87636,-90.06536
39657,31.02567,-90.50366
41554,37.4486,-82.29924
42642,37.0551,-85.03748
45678,38.60103,-82.3772
46403,41.6047,-87.26342
48093,42.51416,-83.01481
48854,42.58201,-84.45163
49284,42.38674,-84.69318
50860,40.62377,-94.34049
53158,42.52429,-87.88838
54017,45.11889,-92.52065
55311,45.1049,-93.49482
55371,45.5801,-93.59086
55912,43.68155,-92.99022
65711,37.17731,-92.27674
71373,31.30969,-91.60794
76377,34.01483,-98.23963
89825,41.88816,-114.72328
91803,34.07494,-118.14621
97123,45.44163,-122.98413
97721,42.9041,-118.58289
36266,33.34875,-85.74061
38108,35.17607,-89.96971
38930,33.54541,-90.14512
40734,36.92816,-83.96908
42371,37.49876,-87.28935
42452,37.68825,-87.53224
42566,37.28532,-84.7797
43986,40.38015,-80.99374
44707,40.76111,-81.34988
45416,39.80717,-84.25801
45875,41.02206,-84.06171
46785,41.31872,-84.88526
47143,38.46737,-85.76986
47303,40.27154,-85.37801
47884,39.61524,-87.44982
29160,33.74396,-81.04175
59827,45.89486,-114.04548
60119,41.86048,-88.47668
60501,41.78014,-87.82394
63040,38.57299,-90.63496
62923,37.34435,-89.01475
63770,37.5975,-89.70307
68358,40.53148,-96.60805
70353,29.37072,-90.70531
74103,36.15561,-95.99453
79720,32.25363,-101.47291
80122,39.58062,-104.95591
83466,45.4242,-114.04185
93604,37.39166,-119.47865
95670,38.60475,-121.28001
95928,39.68377,-121.84454
96768,20.83202,-156.29768
97371,44.98779,-123.20653
97410,42.79896,-123.14789
91020,34.21129,-118.23072
92253,33.65396,-116.27871
65746,37.14712,-92.77841
65761,36.57545,-92.72845
66761,37.91763,-95.56668
71414,31.82637,-93.02461
73547,34.9871,-99.40795
74073,36.30147,-96.01704
74367,36.41971,-95.11206
74556,34.46697,-96.18204
74572,34.64068,-96.42489
74647,36.91233,-96.98529
76308,33.85238,-98.54057
78931,30.02924,-96.44481
83312,41.97587,-113.65429
1236,42.26658,-73.3767
1702,42.28217,-71.43387
5772,43.75604,-72.74472
10984,41.20855,-74.01752
12928,43.95157,-73.52996
16622,40.32864,-78.06643
18814,41.78173,-76.60551
26330,39.28657,-80.22099
27513,35.80222,-78.80271
28523,35.20867,-77.29174
29838,33.73749,-82.16331
30240,33.03627,-85.12367
36039,32.28151,-85.83493
36853,32.80723,-85.76792
38855,34.3267,-88.48542
39534,30.40672,-88.92114
39766,33.58953,-88.31312
41092,38.81847,-84.70069
46151,39.44797,-86.43051
49442,43.24203,-86.12904
50664,42.70125,-92.07619
52001,42.54498,-90.6938
56080,44.08034,-93.85446
57750,43.59156,-101.95411
92147,32.72458,-117.2193
93960,36.39832,-121.34114
99683,62.5018,-151.00458
40109,38.06055,-85.75898
40157,38.01983,-86.38999
44221,41.13962,-81.47656
4352,44.4656,-69.96094
28557,34.74059,-76.74584
60091,42.07696,-87.72801
61545,40.87071,-89.35355
66023,39.51379,-95.39903
67557,37.92781,-98.96403
67634,38.81919,-98.60734
70788,30.13632,-91.17351
71064,32.91077,-93.68579
71109,32.46874,-93.81377
71671,33.60432,-92.10147
71825,33.87815,-93.55981
73842,36.81202,-99.19633
21555,39.58935,-78.55658
21737,39.25463,-77.01982
33309,26.18799,-80.17327
33467,26.5946,-80.17553
34103,26.1927,-81.80381
772,18.43267,-65.90836
12929,44.72003,-73.71929
13145,43.65044,-76.1212
15564,39.73,-78.83777
15634,40.32369,-79.60463
21010,39.3898,-76.29092
27055,36.11345,-80.6337
28532,34.88813,-76.90891
31779,31.10136,-84.19315
31793,31.46191,-83.58728
38119,35.07975,-89.84584
42721,37.42146,-86.49685
43779,39.8162,-81.42435
44695,40.43674,-81.17831
45327,39.63251,-84.39985
49503,42.96252,-85.65928
52168,43.20545,-91.95232
54932,43.83082,-88.61354
59425,48.1826,-111.8938
59739,44.63692,-112.17097
60048,42.29522,-87.94981
76379,33.67016,-98.47541
80611,40.62306,-104.28168
87556,36.76309,-105.53864
91948,32.86941,-116.45317
93668,36.64862,-120.28502
94534,38.24227,-122.13138
95501,40.79809,-124.15097
46410,41.4812,-87.33361
4619,45.134,-67.224
6059,41.94904,-72.9448
6081,41.90653,-72.76901
10463,40.88077,-73.90662
11739,40.72955,-73.16056
15056,40.56483,-80.21384
15065,40.64214,-79.72728
17013,40.24171,-77.19827
20690,38.16183,-76.52846
22811,38.78999,-78.97873
28518,34.89644,-77.75658
97707,43.8258,-121.49526
99832,58.01535,-136.17832
63332,38.59699,-90.89033
63633,37.42851,-91.01848
68828,41.54885,-99.2354
70340,29.66974,-91.1043
72087,34.59487,-92.8311
75968,31.25261,-93.95041
76596,31.47755,-97.7296
77024,29.77084,-95.51161
79032,34.28289,-101.94141
80017,39.69762,-104.78588
80448,39.408,-105.63004
81648,39.97213,-108.73354
82835,44.77749,-106.35873
83548,46.36133,-116.51442
85007,33.44713,-112.0912
89169,36.12415,-115.14128
36049,31.76331,-86.28198
39760,33.46413,-88.70508
42259,37.24387,-86.15143
43518,41.58918,-84.75397
50611,42.81547,-92.90896
52533,41.0176,-92.15249
53525,42.54801,-88.85533
63384,39.09236,-91.56
64082,38.86531,-94.40773
72668,36.42446,-92.77192
75846,31.33865,-96.16544
78001,28.29493,-99.21954
79504,32.32058,-99.35233
81410,38.80135,-107.96759
95690,38.2361,-121.5785
97351,44.83831,-123.17489
27410,36.11785,-79.89434
93221,36.29501,-119.02605
3869,43.22066,-70.84199
5464,44.64518,-72.81763
10968,41.03936,-73.91777
11208,40.66855,-73.87103
11501,40.74633,-73.63892
14136,42.52306,-79.17042
16352,41.76719,-79.03847
20609,38.27423,-76.75504
21228,39.27264,-76.7474
21838,38.01378,-75.73083
60911,40.87802,-87.98018
63026,38.50274,-90.4603
63638,37.21666,-91.00725
63745,37.24193,-89.69407
63937,36.94006,-90.76896
70533,29.8972,-92.03969
70634,30.79388,-93.23973
75701,32.32331,-95.3009
77963,28.65701,-97.41547
81332,37.72685,-107.9577
84017,40.93355,-111.20387
87083,35.64844,-106.34271
92844,33.76543,-117.96945
95698,38.81752,-121.91213
35446,33.21617,-87.74715
40380,37.82391,-83.77924
42420,37.80343,-87.5168
42733,37.34337,-85.17314
43762,40.02767,-81.74066
49255,41.77276,-84.85057
55444,45.10596,-93.30214
56270,44.56746,-94.9914
57367,43.06397,-98.52206
57652,45.20262,-100.60482
23690,37.22098,-76.52399
23976,36.84705,-78.58415
24281,36.64929,-83.33253
28075,35.30272,-80.63982
25812,38.15571,-81.11248
29743,35.02554,-81.39877
33764,27.93381,-82.74062
34472,29.11249,-81.99548
34691,28.19117,-82.77784
37362,35.03518,-84.68734
38769,33.8651,-90.98235
41645,37.52401,-82.79352
42086,37.08913,-88.76903
46562,41.2105,-85.69774
53049,43.88533,-88.28656
53810,42.82151,-90.99945
54770,44.5483,-91.37612
57722,43.46359,-102.93334
1008,42.18428,-72.95203
11412,40.69811,-73.75896
14037,42.80578,-78.45513
14817,42.36488,-76.34272
16246,40.79169,-79.18222
17263,39.72732,-77.71763
18014,40.76509,-75.40936
19604,40.35756,-75.91062
61231,41.20972,-90.72473
61374,41.54773,-89.35871
63353,39.44689,-91.12198
65247,39.63625,-92.47236
67218,37.66848,-97.28038
67492,38.81125,-96.96393
67583,37.80188,-98.47697
67834,37.5337,-99.63159
74369,36.91922,-95.19809
75705,32.36603,-95.10274
77970,28.8447,-96.43443
78205,29.42347,-98.48593
78653,30.33941,-97.52363
81231,38.54999,-106.91965
81525,39.28857,-108.95157
83226,44.66892,-114.36489
87412,36.69881,-107.47851
92677,33.52765,-117.7052
93064,34.24755,-118.70095
95618,38.54067,-121.68305
97737,43.50266,-121.73126
98616,46.197,-122.14157
66780,37.61659,-95.05567
73129,35.43148,-97.48435
74755,34.12945,-95.11729
76118,32.79966,-97.20773
78373,27.77081,-97.12146
84715,38.28997,-111.54894
89021,36.63094,-114.46701
90016,34.02872,-118.3546
93066,34.28856,-119.0295
94304,37.38187,-122.17392
95014,37.30494,-122.08069
95120,37.18235,-121.84392
95831,38.49593,-121.52936
98006,47.55748,-122.15081
7033,40.67811,-74.28901
12775,41.61565,-74.59273
16057,41.03455,-80.05676
16321,41.57103,-79.3996
17748,41.15045,-77.35306
18615,41.46186,-75.85726
18618,41.37478,-76.03487
19953,39.15217,-75.69809
22936,38.16728,-78.4988
23103,37.65064,-77.72554
28690,35.73296,-81.57401
29481,33.1135,-80.80305
31025,32.34007,-83.74578
38028,35.18309,-89.63487
40209,38.18978,-85.74785
43541,41.30076,-83.82951
45684,38.67318,-83.27352
50148,42.18127,-92.99283
53223,43.1634,-87.99049
53949,43.78296,-89.33587
54025,45.14311,-92.6894
54845,45.80039,-92.17539
57533,43.37414,-99.43177
61332,41.18873,-88.98881
79936,31.77618,-106.29786
44272,41.08801,-81.18335
44640,40.98445,-81.14861
47456,39.45989,-86.70434
50134,41.93949,-93.67159
51243,43.44247,-95.90405
52751,41.85112,-90.68183
53295,43.02243,-87.97609
55076,44.83633,-93.03401
60660,41.99111,-87.66605
63546,40.33071,-92.51474
70660,30.55763,-93.45028
72111,35.23583,-92.13191
74011,35.98162,-95.80942
28112,34.89302,-80.54085
42122,36.85954,-86.35821
44455,40.77658,-80.6101
44644,40.68776,-81.17665
45734,39.63875,-81.18571
46278,39.89518,-86.29787
49329,43.40631,-85.48347
50153,41.57548,-92.80204
51242,43.44113,-96.33481
51543,41.65667,-95.07595
54421,44.89899,-90.29505
54838,46.25158,-91.81064
56074,44.32305,-94.20066
58568,46.08787,-101.04722
60404,41.50876,-88.22307
61533,40.58651,-89.83933
62478,39.17838,-87.74268
62824,38.6711,-88.34651
66541,39.97644,-96.36579
66771,37.48941,-95.14771
68025,41.43794,-96.48933
70815,30.45546,-91.06629
73173,35.34524,-97.62226
73938,36.93497,-100.58305
75407,33.15089,-96.48796
65237,38.7796,-92.78736
69157,42.06169,-100.16159
72358,35.79125,-89.88269
76132,32.66759,-97.41797
82839,44.92366,-107.15493
83610,44.67501,-116.7727
84340,41.37974,-112.04637
85248,33.21797,-111.86962
85255,33.68316,-111.82109
97369,44.76165,-124.05169
99025,47.78991,-117.08596
99551,60.90927,-161.42021
56738,48.33514,-96.33509
59089,45.0772,-107.35526
61564,40.49336,-89.65352
62046,38.89009,-89.84572
72583,36.40244,-91.9915
72908,35.30649,-94.40909
74050,36.07282,-96.06463
78143,29.26244,-97.86053
82055,41.33767,-106.16839
83449,43.28223,-111.40768
93953,36.58571,-121.94389
98591,46.44269,-122.74286
75141,32.63998,-96.69464
75204,32.80204,-96.78881
76549,31.01316,-97.82996
77530,29.78836,-95.11149
82925,43.23145,-109.89264
88051,33.01613,-108.94876
92086,33.30957,-116.65268
93258,36.05438,-119.15041
33190,25.55922,-80.34832
35968,34.48972,-85.76571
38463,35.06826,-87.64451
41571,37.62755,-82.43557
44677,40.87411,-81.86115
46933,40.47987,-85.58236
47003,39.55805,-84.84396
48375,42.46482,-83.46335
52053,42.61163,-90.96505
53580,42.85981,-90.37807
54968,43.84918,-89.13053
55710,47.62542,-92.71544
56166,44.19999,-95.37236
56668,48.61279,-93.34597
58454,46.59652,-98.93542
23878,36.83196,-77.024
24084,37.11584,-80.79319
26676,38.16191,-80.65974
27054,35.79245,-80.5984
28338,35.10278,-79.75911
29107,33.52866,-81.1239
30305,33.83564,-84.38892
30735,34.60554,-84.88147
4683,44.22116,-68.75914
24282,36.82137,-83.05428
27013,35.75594,-80.70351
28350,35.24354,-79.31306
28580,35.45271,-77.68335
29547,34.48799,-79.33339
61839,40.1377,-88.62912
66842,38.02465,-96.64486
66968,39.82742,-97.06588
70651,30.54399,-92.95089
37714,36.26643,-84.26994
38637,34.95148,-90.05015
40212,38.27172,-85.79836
43970,40.46323,-80.8891
44706,40.75352,-81.41866
47552,38.11406,-86.99819
48028,42.5891,-82.61944
48313,42.59956,-83.00153
49942,47.27452,-88.4071
50315,41.54562,-93.62102
51553,41.42089,-95.54653
51648,40.73376,-95.80879
52769,41.61027,-90.84652
54498,45.03348,-90.62445
55922,43.5589,-91.90098
56085,44.29333,-94.73619
56542,47.55566,-95.73003
4287,44.05725,-69.96819
5443,44.13347,-73.03668
16932,41.77608,-76.94236
73658,35.94778,-98.73347
97230,45.55813,-122.50746
23917,36.62447,-78.34255
98857,46.98565,-119.05068
99631,60.6149,-149.40537
30328,33.93215,-84.38577
43130,39.69883,-82.6105
